to date,no2,ozone,city,hour,weekday,month,weekofyear,hour_sin,hour_cos,dayofyear_sin,dayofyear_cos,season,no2_lag_1,no2_lag_2,no2_lag_3,no2_lag_6,no2_lag_12,no2_lag_24,no2_rollmean_3,no2_rollmean_6,no2_rollmean_12,no2_rollmean_24,no2_prev_day,ozone_lag_1,ozone_lag_2,ozone_lag_3,ozone_lag_6,ozone_lag_12,ozone_lag_24,ozone_rollmean_3,ozone_rollmean_6,ozone_rollmean_12,ozone_rollmean_24,ozone_prev_day,target_no2_24h,target_no2_48h,target_o3_24h,target_o3_48h
2025-01-01 01:00:00,47.71733333333334,9.024666666666667,Delhi,1,2,1,1,0.25881904510252074,0.9659258262890683,0.017213356155834685,0.9998518392091162,Winter_Autumn,,,,,,,47.71733333333334,47.71733333333334,47.71733333333334,47.71733333333334,,,,,,,,9.024666666666667,9.024666666666667,9.024666666666667,9.024666666666667,,39.12848484848485,38.9,12.15677419354839,11.51607142857143
2025-01-01 02:00:00,45.34451612903226,8.718275862068966,Delhi,2,2,1,1,0.49999999999999994,0.8660254037844387,0.017213356155834685,0.9998518392091162,Winter_Autumn,47.71733333333334,,,,,,46.5309247311828,46.5309247311828,46.5309247311828,46.5309247311828,,9.024666666666667,,,,,,8.871471264367816,8.871471264367816,8.871471264367816,8.871471264367816,,36.2939393939394,38.52862068965517,15.48,11.87888888888889
2025-01-01 03:00:00,40.9709375,8.50258064516129,Delhi,3,2,1,1,0.7071067811865476,0.7071067811865476,0.017213356155834685,0.9998518392091162,Winter_Autumn,45.34451612903226,47.71733333333334,,,,,44.677595654121866,44.677595654121866,44.677595654121866,44.677595654121866,,8.718275862068966,9.024666666666667,,,,,8.748507724632306,8.748507724632306,8.748507724632306,8.748507724632306,,33.13424242424242,36.69551724137931,18.95,11.02689655172414
2025-01-01 04:00:00,43.9684375,8.07,Delhi,4,2,1,1,0.8660254037844386,0.5000000000000001,0.017213356155834685,0.9998518392091162,Winter_Autumn,40.9709375,45.34451612903226,47.71733333333334,,,,43.42796370967742,44.5003061155914,44.5003061155914,44.5003061155914,,8.50258064516129,8.718275862068966,9.024666666666667,,,,8.430285502410085,8.57888079347423,8.57888079347423,8.57888079347423,,31.76212121212122,33.09793103448276,19.5378125,10.14413793103448
2025-01-01 05:00:00,41.606875,9.773225806451611,Delhi,5,2,1,1,0.9659258262890683,0.25881904510252074,0.017213356155834685,0.9998518392091162,Winter_Autumn,43.9684375,40.9709375,45.34451612903226,,,,42.18208333333333,43.92161989247312,43.92161989247312,43.92161989247312,,8.07,8.50258064516129,8.718275862068966,,,,8.781935483870967,8.817749796069707,8.817749796069707,8.817749796069707,,32.15242424242424,33.0975,19.8960606060606,11.51285714285714
2025-01-01 06:00:00,41.3890625,11.34838709677419,Delhi,6,2,1,1,1.0,6.123233995736766e-17,0.017213356155834685,0.9998518392091162,Winter_Autumn,41.606875,43.9684375,40.9709375,,,,42.32145833333333,43.499526993727606,43.499526993727606,43.499526993727606,,9.773225806451611,8.07,8.50258064516129,,,,9.7305376344086,9.239522679520453,9.239522679520453,9.239522679520453,,31.16,32.05344827586207,19.1534375,11.25172413793103
2025-01-01 07:00:00,40.4909375,13.08161290322581,Delhi,7,2,1,1,0.9659258262890683,-0.25881904510252063,0.017213356155834685,0.9998518392091162,Winter_Autumn,41.3890625,41.606875,43.9684375,47.71733333333334,,,41.16229166666667,42.295127688172045,43.069728494623654,43.069728494623654,,11.34838709677419,9.773225806451611,8.07,9.024666666666667,,,11.401075268817204,9.915680385613644,9.788392711478362,9.788392711478362,,32.70151515151515,33.93448275862069,15.98151515151515,11.67413793103448
2025-01-01 08:00:00,40.151875,15.59806451612903,Delhi,8,2,1,1,0.8660254037844387,-0.4999999999999998,0.017213356155834685,0.9998518392091162,Winter_Autumn,40.4909375,41.3890625,41.606875,45.34451612903226,,,40.67729166666667,41.4296875,42.7049968077957,42.7049968077957,,13.08161290322581,11.34838709677419,9.773225806451611,8.718275862068966,,,13.34268817204301,11.06231182795699,10.514601687059695,10.514601687059695,,34.13757575757575,36.55310344827586,13.91757575757576,11.30034482758621
2025-01-01 09:00:00,38.57818181818182,17.7921875,Delhi,9,2,1,1,0.7071067811865476,-0.7071067811865475,0.017213356155834685,0.9998518392091162,Winter_Autumn,40.151875,40.4909375,41.3890625,40.9709375,,,39.740331439393934,41.03089488636363,42.24646180894971,42.24646180894971,,15.59806451612903,13.08161290322581,11.34838709677419,8.50258064516129,,,15.490621639784948,12.610579637096775,11.323222332941953,11.323222332941953,,34.70363636363636,40.48966666666667,14.3734375,11.19241379310345
2025-01-01 10:00:00,37.68484848484848,20.83548387096774,Delhi,10,2,1,1,0.49999999999999994,-0.8660254037844387,0.017213356155834685,0.9998518392091162,Winter_Autumn,38.57818181818182,40.151875,40.4909375,43.9684375,,,38.80496843434344,39.98363005050505,41.79030047653959,41.79030047653959,,17.7921875,15.59806451612903,13.08161290322581,8.07,,,18.075245295698924,14.738160282258063,12.27444848674453,12.27444848674453,,37.27393939393939,46.75896551724138,14.94484848484849,11.41074074074074
